NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
Rpl31-ps11	1	ENSMUSG00000062896	
Gnb5	1	ENSMUSG00000032192	
Rpl31-ps10	1	ENSMUSG00000070667	
Or6s1	1	ENSMUSG00000035932	
Nat9	1	ENSMUSG00000015542	
Ddx4	1	ENSMUSG00000021758	
Ddx5	1	ENSMUSG00000020719	
Ddx6	1	ENSMUSG00000032097	
9430021M05Rik	1	ENSMUSG00000054457	
Rnd2	1	ENSMUSG00000001313	
Rnd3	1	ENSMUSG00000017144	
Rnd1	1	ENSMUSG00000054855	
Ttc23	1	ENSMUSG00000030555	
Ttc26	1	ENSMUSG00000056832	
Mup20	1	ENSMUSG00000078672	
Ttc22	1	ENSMUSG00000034919	
Gm17936	1	ENSMUSG00000106664	
Ttc28	1	ENSMUSG00000033209	
Ttc27	1	ENSMUSG00000024078	
Ttc29	1	ENSMUSG00000037101	
Gnaz	1	ENSMUSG00000040009	
Npepps	1	ENSMUSG00000001441	
2410003L11Rik	1	ENSMUSG00000085860	
Nav1	1	ENSMUSG00000009418	
Hectd2os	1	ENSMUSG00000087579	
Nav2	1	ENSMUSG00000052512	
Ccser1	1	ENSMUSG00000039578	
Tti2	1	ENSMUSG00000031577	
Tti1	1	ENSMUSG00000027650	
Ccser2	1	ENSMUSG00000058690	
1700048O20Rik	1	ENSMUSG00000043773	
Ttc34	1	ENSMUSG00000046637	
Fnbp4	1	ENSMUSG00000008200	
Nav3	1	ENSMUSG00000020181	
Fnbp1	1	ENSMUSG00000075415	
Ttc33	1	ENSMUSG00000022151	
Ttc32	1	ENSMUSG00000066637	
Plaur	1	ENSMUSG00000046223	
Ttc38	1	ENSMUSG00000035944	
AW047730	1	ENSMUSG00000097428	
4933424M12Rik	1	ENSMUSG00000087289	
D030025P21Rik	1	ENSMUSG00000092130	
Rnf8	1	ENSMUSG00000090083	
Rnf6	1	ENSMUSG00000029634	
Gm17954	1	ENSMUSG00000105836	
Rnf7	1	ENSMUSG00000051234	
Rnf4	1	ENSMUSG00000029110	
Rnf5	1	ENSMUSG00000015478	
Rnf2	1	ENSMUSG00000026484	
Gm17950	1	ENSMUSG00000110739	
Gng3	1	ENSMUSG00000071658	
Gng2	1	ENSMUSG00000043004	
Gng5	1	ENSMUSG00000068523	
Gng4	1	ENSMUSG00000021303	
Gng7	1	ENSMUSG00000048240	
Gng8	1	ENSMUSG00000063594	
Naxd	1	ENSMUSG00000031505	
BC037032	1	ENSMUSG00000087221	
Cd2bp2	1	ENSMUSG00000042502	
Tnrc6c	1	ENSMUSG00000025571	
Gpbp1	1	ENSMUSG00000032745	
Gm17944	1	ENSMUSG00000100060	
Tnrc6a	1	ENSMUSG00000052707	
Gm17941	1	ENSMUSG00000114344	
Tnrc6b	1	ENSMUSG00000047888	
Ttc13	1	ENSMUSG00000037300	
Ttc12	1	ENSMUSG00000040219	
Ttc14	1	ENSMUSG00000027677	
Gm16618	1	ENSMUSG00000086837	
Gm17949	1	ENSMUSG00000109739	
Gm16617	1	ENSMUSG00000097633	
Ttc17	1	ENSMUSG00000027194	
Ttc16	1	ENSMUSG00000039021	
Ttc19	1	ENSMUSG00000042298	
Rnh1	1	ENSMUSG00000038650	
Actr1a	1	ENSMUSG00000025228	
Actr1b	1	ENSMUSG00000037351	
Padi2	1	ENSMUSG00000028927	
Padi3	1	ENSMUSG00000025328	
Padi4	1	ENSMUSG00000025330	
Fam98a	1	ENSMUSG00000002017	
Fam98b	1	ENSMUSG00000027349	
Phb2	1	ENSMUSG00000004264	
Fam98c	1	ENSMUSG00000030590	
Padi1	1	ENSMUSG00000025329	
Gprasp2	1	ENSMUSG00000072966	
Gprasp1	1	ENSMUSG00000043384	
C030017G13Rik	1	ENSMUSG00000107050	
Fam124a	1	ENSMUSG00000035184	
Wfdc18	1	ENSMUSG00000000983	
Wfdc17	1	ENSMUSG00000069792	
Sass6	1	ENSMUSG00000027959	
Gm2157	1	ENSMUSG00000114998	
Lrp2bp	1	ENSMUSG00000031637	
Rpgrip1l	1	ENSMUSG00000033282	
D730003I15Rik	1	ENSMUSG00000073478	
Cyp4x1	1	ENSMUSG00000047155	
Naxe	1	ENSMUSG00000028070	
Trim17	1	ENSMUSG00000036964	
Trim15	1	ENSMUSG00000050747	
Trim16	1	ENSMUSG00000047821	
Trim13	1	ENSMUSG00000035235	
Trim14	1	ENSMUSG00000039853	
Wfdc21	1	ENSMUSG00000051748	
Trim11	1	ENSMUSG00000020455	
Trim10	1	ENSMUSG00000073400	
Gm2147	1	ENSMUSG00000103355	
3110070M22Rik	1	ENSMUSG00000074635	
Gm3470	1	ENSMUSG00000089659	
Gm37164	1	ENSMUSG00000104514	
Gm37168	1	ENSMUSG00000103174	
Glipr1l1	1	ENSMUSG00000020213	
Sqle	1	ENSMUSG00000022351	
Glipr1l3	1	ENSMUSG00000112611	
4930442G10Rik	1	ENSMUSG00000113974	
A930006K02Rik	1	ENSMUSG00000084866	
Actr3b	1	ENSMUSG00000056367	
Gm2176	1	ENSMUSG00000118319	
Tcf7l1	1	ENSMUSG00000055799	
Itpa	1	ENSMUSG00000074797	
Tcf7l2	1	ENSMUSG00000024985	
Phc2	1	ENSMUSG00000028796	
Lactb2	1	ENSMUSG00000025937	
Phc1	1	ENSMUSG00000040669	
Atg4a-ps	1	ENSMUSG00000087119	
Gm3486	1	ENSMUSG00000090505	
Gm3488	1	ENSMUSG00000095295	
F630028O10Rik	1	ENSMUSG00000078122	
Phax	1	ENSMUSG00000008301	
Phc3	1	ENSMUSG00000037652	
Sergef	1	ENSMUSG00000030839	
Pomt1	1	ENSMUSG00000039254	
Ehd1	1	ENSMUSG00000024772	
Slamf1	1	ENSMUSG00000015316	
Ehd2	1	ENSMUSG00000074364	
Ehd3	1	ENSMUSG00000024065	
Ehd4	1	ENSMUSG00000027293	
Napsa	1	ENSMUSG00000002204	
Slamf6	1	ENSMUSG00000015314	
Mtmr3	1	ENSMUSG00000034354	
Mtmr2	1	ENSMUSG00000031918	
Slamf8	1	ENSMUSG00000053318	
Mtmr1	1	ENSMUSG00000015214	
Slamf7	1	ENSMUSG00000038179	
Pomt2	1	ENSMUSG00000034126	
Mtmr7	1	ENSMUSG00000039431	
Slamf9	1	ENSMUSG00000026548	
Mtmr6	1	ENSMUSG00000021987	
Mtmr4	1	ENSMUSG00000018401	
Mtmr9	1	ENSMUSG00000035078	
Phf3	1	ENSMUSG00000048874	
Ss18	1	ENSMUSG00000037013	
Phf2	1	ENSMUSG00000038025	
Ndufab1	1	ENSMUSG00000030869	
Phf1	1	ENSMUSG00000024193	
D5Ertd605e	1	ENSMUSG00000106820	
Phf7	1	ENSMUSG00000021902	
Phf6	1	ENSMUSG00000025626	
Phf8	1	ENSMUSG00000041229	
Fam120b	1	ENSMUSG00000014763	
Fam120a	1	ENSMUSG00000038014	
Fam120c	1	ENSMUSG00000025262	
Gm2199	1	ENSMUSG00000083829	
Gm13161	1	ENSMUSG00000082248	
Gm14494	1	ENSMUSG00000083097	
Gm14491	1	ENSMUSG00000083439	
Gm13160	1	ENSMUSG00000094017	
Gm13169	1	ENSMUSG00000084127	
Tbpl1	1	ENSMUSG00000071359	
Gm14497	1	ENSMUSG00000081013	
Gm13166	1	ENSMUSG00000085525	
Gnl2	1	ENSMUSG00000028869	
Gnl1	1	ENSMUSG00000024429	
Gnl3	1	ENSMUSG00000042354	
Zeb1	1	ENSMUSG00000024238	
Zeb2	1	ENSMUSG00000026872	
Ttpa	1	ENSMUSG00000073988	
Fstl1	1	ENSMUSG00000022816	
Litaf	1	ENSMUSG00000022500	
A230005M16Rik	1	ENSMUSG00000087612	
Nradd	1	ENSMUSG00000032491	
Fstl3	1	ENSMUSG00000020325	
Gm40770	1	ENSMUSG00000112796	
B630019A10Rik	1	ENSMUSG00000068463	
Dedd	1	ENSMUSG00000013973	
Gm13194	1	ENSMUSG00000086670	
Gm13196	1	ENSMUSG00000083378	
Rnls	1	ENSMUSG00000071573	
Sqor	1	ENSMUSG00000005803	
Gm13192	1	ENSMUSG00000069188	
Gm37125	1	ENSMUSG00000104351	
Gm51425	1	ENSMUSG00000120995	
Csnk1a1	1	ENSMUSG00000024576	
Actr10	1	ENSMUSG00000021076	
Gm13199	1	ENSMUSG00000056718	
Gm13198	1	ENSMUSG00000081005	
Gnmt	1	ENSMUSG00000002769	
Def6	1	ENSMUSG00000002257	
Fam122b	1	ENSMUSG00000036022	
1700012C14Rik	1	ENSMUSG00000085470	
4732416N19Rik	1	ENSMUSG00000107402	
Def8	1	ENSMUSG00000001482	
Fam122a	1	ENSMUSG00000074922	
4833411C07Rik	1	ENSMUSG00000109089	
Ylpm1	1	ENSMUSG00000021244	
4930526L06Rik	1	ENSMUSG00000097091	
Gm40773	1	ENSMUSG00000112458	
Gm39792	1	ENSMUSG00000121186	
Chrac1	1	ENSMUSG00000068391	
Gm13186	1	ENSMUSG00000081278	
Nsdhl	1	ENSMUSG00000031349	
Gm13182	1	ENSMUSG00000082580	
Gm13181	1	ENSMUSG00000081070	
Thsd7a	1	ENSMUSG00000032625	
Gm50105	1	ENSMUSG00000117818	
Phex	1	ENSMUSG00000057457	
Gm26496	1	ENSMUSG00000118995	
Thsd7b	1	ENSMUSG00000042581	
Phtf1os	1	ENSMUSG00000089998	
Meak7	1	ENSMUSG00000034105	
Gm40787	1	ENSMUSG00000112539	
Gm26497	1	ENSMUSG00000065080	
Mif4gd	1	ENSMUSG00000020743	
Timm50	1	ENSMUSG00000003438	
Gm4740	1	ENSMUSG00000115070	
Gm4742	1	ENSMUSG00000105461	
Fam8a1	1	ENSMUSG00000069237	
Ip6k1	1	ENSMUSG00000032594	
Kpnb1	1	ENSMUSG00000001440	
Ip6k2	1	ENSMUSG00000032599	
Ip6k3	1	ENSMUSG00000024210	
Csf3r	1	ENSMUSG00000028859	
Phip	1	ENSMUSG00000032253	
Acat3	1	ENSMUSG00000062480	
Acat1	1	ENSMUSG00000032047	
Acat2	1	ENSMUSG00000023832	
Col26a1	1	ENSMUSG00000004415	
Golph3	1	ENSMUSG00000022200	
Ndufb4c	1	ENSMUSG00000083380	
Nbas	1	ENSMUSG00000020576	
Ndufb4b	1	ENSMUSG00000120425	
Gm4750	1	ENSMUSG00000087235	
Gm4751	1	ENSMUSG00000105833	
Rnmt	1	ENSMUSG00000009535	
Gm4754	1	ENSMUSG00000106895	
Fbxw10	1	ENSMUSG00000090173	
Fbxw11	1	ENSMUSG00000020271	
Eps15	1	ENSMUSG00000028552	
Pvalb	1	ENSMUSG00000005716	
Mettl5os	1	ENSMUSG00000085735	
St6gal1	1	ENSMUSG00000022885	
Rabepk	1	ENSMUSG00000070953	
Inpp5d	1	ENSMUSG00000026288	
Inpp5e	1	ENSMUSG00000026925	
Inpp5f	1	ENSMUSG00000042105	
B230216N24Rik	1	ENSMUSG00000089706	
Inpp5a	1	ENSMUSG00000025477	
Inpp5b	1	ENSMUSG00000028894	
Col13a1	1	ENSMUSG00000058806	
Phkb	1	ENSMUSG00000036879	
Gm4724	1	ENSMUSG00000078897	
4933402J07Rik	1	ENSMUSG00000069971	
Nbdy	1	ENSMUSG00000086316	
Inpp5j	1	ENSMUSG00000034570	
Inpp5k	1	ENSMUSG00000006127	
Elovl2	1	ENSMUSG00000021364	
Fbxw17	1	ENSMUSG00000037816	
Elovl3	1	ENSMUSG00000038754	
D530033B14Rik	1	ENSMUSG00000108332	
Elovl4	1	ENSMUSG00000032262	
Csf1r	1	ENSMUSG00000024621	
Ccdc142os	1	ENSMUSG00000087578	
Elovl5	1	ENSMUSG00000032349	
Nbea	1	ENSMUSG00000027799	
Tsacc	1	ENSMUSG00000010538	
Elovl1	1	ENSMUSG00000006390	
Wfdc6a	1	ENSMUSG00000074595	
Thada	1	ENSMUSG00000024251	
Elovl6	1	ENSMUSG00000041220	
Psmc3ip	1	ENSMUSG00000019303	
Lgals3bp	1	ENSMUSG00000033880	
Elovl7	1	ENSMUSG00000021696	
Rabep1	1	ENSMUSG00000020817	
Paip2b	1	ENSMUSG00000045896	
Duoxa1	1	ENSMUSG00000027224	
Timm44	1	ENSMUSG00000002949	
Cbfb	1	ENSMUSG00000031885	
Rabep2	1	ENSMUSG00000030727	
Kpna4	1	ENSMUSG00000027782	
Kpna7	1	ENSMUSG00000038770	
Gm4734	1	ENSMUSG00000106208	
Gm4735	1	ENSMUSG00000064193	
Kpna6	1	ENSMUSG00000003731	
Kpna1	1	ENSMUSG00000022905	
Kpna3	1	ENSMUSG00000021929	
Gm4739	1	ENSMUSG00000112808	
Kpna2	1	ENSMUSG00000018362	
Bahcc1	1	ENSMUSG00000039741	
Nrarp	1	ENSMUSG00000078202	
B230206H07Rik	1	ENSMUSG00000086844	
Or9a7	1	ENSMUSG00000068259	
Gpcpd1	1	ENSMUSG00000027346	
Or9a4	1	ENSMUSG00000045514	
Gm4784	1	ENSMUSG00000082189	
Capzb	1	ENSMUSG00000028745	
Gm4786	1	ENSMUSG00000116757	
Gm4787	1	ENSMUSG00000072974	
BC065397	1	ENSMUSG00000087368	
4930563E18Rik	1	ENSMUSG00000097387	
Mir8091	1	ENSMUSG00000098286	
Timm8b	1	ENSMUSG00000039016	
Csnk1g3	1	ENSMUSG00000073563	
Csnk1g1	1	ENSMUSG00000032384	
Ovgp1	1	ENSMUSG00000074340	
Csnk1g2	1	ENSMUSG00000003345	
Rnu6	1	ENSMUSG00000119272	
Acap3	1	ENSMUSG00000029033	
Cul4a	1	ENSMUSG00000031446	
Acap1	1	ENSMUSG00000001588	
Gm4793	1	ENSMUSG00000054412	
Acap2	1	ENSMUSG00000049076	
Gm4795	1	ENSMUSG00000095168	
Inpp4a	1	ENSMUSG00000026113	
Gm4796	1	ENSMUSG00000112341	
Inpp4b	1	ENSMUSG00000037940	
Gm4798	1	ENSMUSG00000112714	
Slc39a14	1	ENSMUSG00000022094	
Gm4799	1	ENSMUSG00000071151	
Gm3468	1	ENSMUSG00000094634	
Slc39a10	1	ENSMUSG00000025986	
Slc39a11	1	ENSMUSG00000041654	
Slc39a12	1	ENSMUSG00000036949	
Cul4b	1	ENSMUSG00000031095	
Spin2c	1	ENSMUSG00000046550	
Slc39a13	1	ENSMUSG00000002105	
Mab21l1	1	ENSMUSG00000056947	
Bean1	1	ENSMUSG00000031872	
Mab21l2	1	ENSMUSG00000057777	
Gm2109	1	ENSMUSG00000100155	
Ybey	1	ENSMUSG00000033126	
Or4g16	1	ENSMUSG00000109813	
Iqsec3	1	ENSMUSG00000040797	
Iqsec2	1	ENSMUSG00000041115	
Mab21l3	1	ENSMUSG00000044313	
Mab21l4	1	ENSMUSG00000034159	
Iqsec1	1	ENSMUSG00000034312	
Gm2102	1	ENSMUSG00000118426	
Fnbp1l	1	ENSMUSG00000039735	
Fkrp	1	ENSMUSG00000048920	
Gm4761	1	ENSMUSG00000096086	
Sumo1	1	ENSMUSG00000026021	
Sumo2	1	ENSMUSG00000020738	
Sumo3	1	ENSMUSG00000020265	
Gm3435	1	ENSMUSG00000116895	
Gm3436	1	ENSMUSG00000096160	
Gm4768	1	ENSMUSG00000108540	
D330023K18Rik	1	ENSMUSG00000087269	
2210406O10Rik	1	ENSMUSG00000039563	
A530064N14Rik	1	ENSMUSG00000104273	
Tgfbr3	1	ENSMUSG00000029287	
Cyp4v3	1	ENSMUSG00000079057	
Gm4777	1	ENSMUSG00000112597	
Gm4779	1	ENSMUSG00000045010	
Ralbp1	1	ENSMUSG00000024096	
Rad51ap1	1	ENSMUSG00000030346	
Rad51ap2	1	ENSMUSG00000086022	
Bcl2a1d	1	ENSMUSG00000099974	
Bcl2a1c	1	ENSMUSG00000053820	
Tgfbr1	1	ENSMUSG00000007613	
Rmnd5a	1	ENSMUSG00000002222	
Tgfbr2	1	ENSMUSG00000032440	
Bcl2a1b	1	ENSMUSG00000089929	
Tmppe	1	ENSMUSG00000079260	
Rmnd5b	1	ENSMUSG00000001054	
Ppp4r1l-ps	1	ENSMUSG00000121504	
Bcl2a1a	1	ENSMUSG00000102037	
Ckmt1	1	ENSMUSG00000000308	
Thap3	1	ENSMUSG00000039759	
Cbx3-ps1	1	ENSMUSG00000074841	
Thap4	1	ENSMUSG00000026279	
Thap6	1	ENSMUSG00000102644	
Thap7	1	ENSMUSG00000022760	
Denr	1	ENSMUSG00000023106	
Ints4	1	ENSMUSG00000025133	
Ube2ql1	1	ENSMUSG00000052981	
Gm15834	1	ENSMUSG00000085054	
Ints5	1	ENSMUSG00000071652	
Gm15831	1	ENSMUSG00000085858	
Ints6	1	ENSMUSG00000035161	
Ints7	1	ENSMUSG00000037461	
Ints8	1	ENSMUSG00000040738	
Filip1	1	ENSMUSG00000034898	
Ints9	1	ENSMUSG00000021975	
Rny1	1	ENSMUSG00000065701	
A430010J10Rik	1	ENSMUSG00000097603	
Ints1	1	ENSMUSG00000029547	
Ints2	1	ENSMUSG00000018068	
Ints3	1	ENSMUSG00000027933	
Zg16	1	ENSMUSG00000049350	
Thap1	1	ENSMUSG00000037214	
Thap2	1	ENSMUSG00000020137	
BC065403	1	ENSMUSG00000097211	
Ddx39a	1	ENSMUSG00000005481	
2310001K24Rik	1	ENSMUSG00000053353	
Ddx39b	1	ENSMUSG00000019432	
Cblc	1	ENSMUSG00000040525	
Cblb	1	ENSMUSG00000022637	
Mir99a	1	ENSMUSG00000065530	
Gm15821	1	ENSMUSG00000081512	
4931406C07Rik	1	ENSMUSG00000031938	
Gm39816	1	ENSMUSG00000120703	
Fem1b	1	ENSMUSG00000032244	
Fem1a	1	ENSMUSG00000043683	
Ahnak2	1	ENSMUSG00000118667	
Ctdspl	1	ENSMUSG00000047409	
Tcte2	1	ENSMUSG00000038347	
Nbl1	1	ENSMUSG00000041120	
Fktn	1	ENSMUSG00000028414	
Tcte1	1	ENSMUSG00000023949	
Cd79a	1	ENSMUSG00000003379	
Phox2a	1	ENSMUSG00000007946	
Cd79b	1	ENSMUSG00000040592	
Tsga10	1	ENSMUSG00000060771	
Ctdsp2	1	ENSMUSG00000078429	
Ctdsp1	1	ENSMUSG00000026176	
Pmepa1os	1	ENSMUSG00000087600	
Fem1c	1	ENSMUSG00000033319	
Gm15853	1	ENSMUSG00000103400	
Gm15850	1	ENSMUSG00000086264	
Gm14529	1	ENSMUSG00000087415	
Myo18a	1	ENSMUSG00000000631	
Capsl	1	ENSMUSG00000039676	
Cradd	1	ENSMUSG00000045867	
Myo18b	1	ENSMUSG00000072720	
Selenof	1	ENSMUSG00000037072	
D430001F17Rik	1	ENSMUSG00000087190	
Selenoh	1	ENSMUSG00000076437	
Car5b	1	ENSMUSG00000031373	
Selenoi	1	ENSMUSG00000075703	
Car5a	1	ENSMUSG00000025317	
Selenok	1	ENSMUSG00000042682	
Pgm2l1	1	ENSMUSG00000030729	
Gm15843	1	ENSMUSG00000085812	
Gm14513	1	ENSMUSG00000080811	
Ugt2b5	1	ENSMUSG00000054630	
Gm14519	1	ENSMUSG00000082838	
D530017H19Rik	1	ENSMUSG00000119968	
Cracd	1	ENSMUSG00000036377	
Cbx3-ps8	1	ENSMUSG00000110887	
Cbx3-ps7	1	ENSMUSG00000059647	
Cbx3-ps6	1	ENSMUSG00000057886	
Cd14	1	ENSMUSG00000051439	
Oaz1-ps	1	ENSMUSG00000043801	
Sra1	1	ENSMUSG00000006050	
Caps2	1	ENSMUSG00000035694	
Gm4705	1	ENSMUSG00000093686	
Gm4707	1	ENSMUSG00000091831	
Ugt1a6b	1	ENSMUSG00000090145	
Ankrd35	1	ENSMUSG00000038354	
Gm4708	1	ENSMUSG00000117187	
Ugt1a6a	1	ENSMUSG00000054545	
Ankrd39	1	ENSMUSG00000079610	
Ubl4a	1	ENSMUSG00000015290	
Ankrd37	1	ENSMUSG00000050914	
Wdr45b	1	ENSMUSG00000025173	
Cd28	1	ENSMUSG00000026012	
Cd27	1	ENSMUSG00000030336	
Cd22	1	ENSMUSG00000030577	
2210417A02Rik	1	ENSMUSG00000086494	
Zer1	1	ENSMUSG00000039686	
Cbr2	1	ENSMUSG00000025150	
Selenom	1	ENSMUSG00000075702	
Cbr1	1	ENSMUSG00000051483	
Cd40	1	ENSMUSG00000017652	
Selenon	1	ENSMUSG00000050989	
Selenoo	1	ENSMUSG00000035757	
Selenop	1	ENSMUSG00000064373	
Csde1	1	ENSMUSG00000068823	
Selenos	1	ENSMUSG00000075701	
Pex13-ps	1	ENSMUSG00000083279	
Selenot	1	ENSMUSG00000075700	
Selenov	1	ENSMUSG00000046750	
Selenow	1	ENSMUSG00000041571	
Ankrd42	1	ENSMUSG00000041343	
Ankrd40	1	ENSMUSG00000020864	
Dera	1	ENSMUSG00000030225	
Armt1	1	ENSMUSG00000061759	
Ankrd46	1	ENSMUSG00000048307	
Ankrd45	1	ENSMUSG00000044835	
Ankrd44	1	ENSMUSG00000052331	
Ankrd49	1	ENSMUSG00000031931	
Mink1	1	ENSMUSG00000020827	
Cd38	1	ENSMUSG00000029084	
6330418K02Rik	1	ENSMUSG00000085227	
Cd37	1	ENSMUSG00000030798	
Cd36	1	ENSMUSG00000002944	
Setmar	1	ENSMUSG00000034639	
Cd34	1	ENSMUSG00000016494	
Cd33	1	ENSMUSG00000004609	
Det1	1	ENSMUSG00000030610	
Cd53	1	ENSMUSG00000040747	
Cd52	1	ENSMUSG00000000682	
Gng2-ps1	1	ENSMUSG00000081985	
Cd3g	1	ENSMUSG00000002033	
Ankrd10	1	ENSMUSG00000031508	
Cd3d	1	ENSMUSG00000032094	
Ndufb11	1	ENSMUSG00000031059	
1700022H01Rik	1	ENSMUSG00000112581	
Ndufb10	1	ENSMUSG00000040048	
Ankrd12	1	ENSMUSG00000034647	
Trim12a	1	ENSMUSG00000066258	
Ankrd11	1	ENSMUSG00000035569	
1700080G18Rik	1	ENSMUSG00000120456	
Ankrd17	1	ENSMUSG00000055204	
Ankrd16	1	ENSMUSG00000047909	
Cyp2b10	1	ENSMUSG00000030483	
Pla2g5	1	ENSMUSG00000041193	
Cd48	1	ENSMUSG00000015355	
2900093K20Rik	1	ENSMUSG00000099632	
Pla2g3	1	ENSMUSG00000034579	
Cd47	1	ENSMUSG00000055447	
Cd46	1	ENSMUSG00000016493	
Cd44	1	ENSMUSG00000005087	
Cbr4	1	ENSMUSG00000031641	
Pla2g6	1	ENSMUSG00000042632	
Cbr3	1	ENSMUSG00000022947	
Pla2g7	1	ENSMUSG00000023913	
Cd63	1	ENSMUSG00000025351	
Cmss1	1	ENSMUSG00000022748	
Acadl	1	ENSMUSG00000026003	
Csdc2	1	ENSMUSG00000042109	
Satb2	1	ENSMUSG00000038331	
Alkal1	1	ENSMUSG00000087247	
Gm15801	1	ENSMUSG00000096592	
Acadm	1	ENSMUSG00000062908	
Letmd1	1	ENSMUSG00000037353	
Satb1	1	ENSMUSG00000023927	
Acads	1	ENSMUSG00000029545	
Trim12c	1	ENSMUSG00000057143	
Ugt1a7c	1	ENSMUSG00000090124	
Ankrd24	1	ENSMUSG00000054708	
Ankrd23	1	ENSMUSG00000067653	
Ankrd22	1	ENSMUSG00000024774	
Ankrd29	1	ENSMUSG00000057766	
Ankrd28	1	ENSMUSG00000014496	
Ankrd27	1	ENSMUSG00000034867	
Ankrd26	1	ENSMUSG00000007827	
Nbr1	1	ENSMUSG00000017119	
Sgf29	1	ENSMUSG00000030714	
Abi3bp	1	ENSMUSG00000035258	
5730480H06Rik	1	ENSMUSG00000029089	
Cd55	1	ENSMUSG00000026399	
Hras	1	ENSMUSG00000025499	
Cd74	1	ENSMUSG00000024610	
Phyh	1	ENSMUSG00000026664	
Gm13252	1	ENSMUSG00000084105	
Cd72	1	ENSMUSG00000028459	
Car15	1	ENSMUSG00000090236	
Cd5l	1	ENSMUSG00000015854	
Car12	1	ENSMUSG00000032373	
Gm13257	1	ENSMUSG00000086850	
Car11	1	ENSMUSG00000003273	
Car14	1	ENSMUSG00000038526	
Car13	1	ENSMUSG00000027555	
Gm14584	1	ENSMUSG00000083798	
Car10	1	ENSMUSG00000056158	
Gm14586	1	ENSMUSG00000083621	
Tufm	1	ENSMUSG00000073838	
Zmynd12	1	ENSMUSG00000070806	
Zmynd11	1	ENSMUSG00000021156	
Mir92b	1	ENSMUSG00000076255	
Zmynd10	1	ENSMUSG00000010044	
Gm26569	1	ENSMUSG00000097313	
Cd69	1	ENSMUSG00000030156	
Cd68	1	ENSMUSG00000018774	
Gm49208	1	ENSMUSG00000115710	
Cd86	1	ENSMUSG00000022901	
Cd84	1	ENSMUSG00000038147	
Vamp7-ps	1	ENSMUSG00000082519	
Gm13241	1	ENSMUSG00000073716	
Yeats2	1	ENSMUSG00000041215	
Sike1	1	ENSMUSG00000027854	
Gm13240	1	ENSMUSG00000096366	
Cd83	1	ENSMUSG00000015396	
Cd82	1	ENSMUSG00000027215	
Gm38563	1	ENSMUSG00000116498	
Gm38562	1	ENSMUSG00000105489	
Cd81	1	ENSMUSG00000037706	
Cd80	1	ENSMUSG00000075122	
Gm38560	1	ENSMUSG00000112375	
Zmynd19	1	ENSMUSG00000026974	
4833412C05Rik	1	ENSMUSG00000097697	
Kdm1b	1	ENSMUSG00000038080	
Gm37233	1	ENSMUSG00000102336	
Kdm1a	1	ENSMUSG00000036940	
Gm13243	1	ENSMUSG00000094417	
Tug1	1	ENSMUSG00000056579	
Zmynd15	1	ENSMUSG00000040829	
Gm13244	1	ENSMUSG00000082334	
Acad8	1	ENSMUSG00000031969	
Acad9	1	ENSMUSG00000027710	
Marcksl1	1	ENSMUSG00000047945	
Hadhb-ps	1	ENSMUSG00000063684	
Gm49212	1	ENSMUSG00000115678	
Gm26559	1	ENSMUSG00000097027	
Ctdspl2	1	ENSMUSG00000033411	
Acacb	1	ENSMUSG00000042010	
Lrp1b	1	ENSMUSG00000049252	
Acaca	1	ENSMUSG00000020532	
Gm26555	1	ENSMUSG00000097399	
Cd96	1	ENSMUSG00000022657	
Gm13274	1	ENSMUSG00000086074	
Cd93	1	ENSMUSG00000027435	
Slc41a2	1	ENSMUSG00000034591	
Slc41a3	1	ENSMUSG00000030089	
Gm13270	1	ENSMUSG00000086358	
Fip1l1	1	ENSMUSG00000029227	
Ankrd50	1	ENSMUSG00000044864	
Gm38534	1	ENSMUSG00000108634	
4631405J19Rik	1	ENSMUSG00000075027	
Trim68	1	ENSMUSG00000073968	
Gm37201	1	ENSMUSG00000103658	
Slc41a1	1	ENSMUSG00000013275	
Trim69	1	ENSMUSG00000033368	
Trim66	1	ENSMUSG00000031026	
Dennd6a	1	ENSMUSG00000040818	
Ankrd54	1	ENSMUSG00000033055	
Gm38537	1	ENSMUSG00000120422	
Trim67	1	ENSMUSG00000036913	
Lrp10	1	ENSMUSG00000022175	
Dennd6b	1	ENSMUSG00000015377	
Ankrd52	1	ENSMUSG00000014498	
Lrp11	1	ENSMUSG00000019796	
Trim65	1	ENSMUSG00000054517	
Lrp12	1	ENSMUSG00000022305	
Hrh1	1	ENSMUSG00000053004	
Trim71	1	ENSMUSG00000079259	
Acaa2	1	ENSMUSG00000036880	
Trim72	1	ENSMUSG00000042828	
Ankrd55	1	ENSMUSG00000049985	
Hrh2	1	ENSMUSG00000034987	
Hrh3	1	ENSMUSG00000039059	
Yeats4	1	ENSMUSG00000020171	
Gm26588	1	ENSMUSG00000097730	
Capn9	1	ENSMUSG00000031981	
Cbx8	1	ENSMUSG00000025578	
Cbx7	1	ENSMUSG00000053411	
Cbx6	1	ENSMUSG00000089715	
Cbx5	1	ENSMUSG00000009575	
Capn5	1	ENSMUSG00000035547	
Saysd1	1	ENSMUSG00000045107	
Cbx4	1	ENSMUSG00000039989	
Cbx3	1	ENSMUSG00000029836	
Capn7	1	ENSMUSG00000021893	
Cbx2	1	ENSMUSG00000025577	
Capn6	1	ENSMUSG00000067276	
