NAME	TITLE	SCORE	
Myh2	myosin, heavy polypeptide 2, skeletal muscle, adult [Source:MGI Symbol;Acc:MGI:1339710]	-0.73938805	
Gm12983	predicted gene 12983 [Source:MGI Symbol;Acc:MGI:3651378]	-0.73950875	
Gm17828	predicted gene, 17828 [Source:MGI Symbol;Acc:MGI:5010013]	-0.7396778	
Gm29642	predicted gene 29642 [Source:MGI Symbol;Acc:MGI:5580348]	-0.7402005	
Tmem131	transmembrane protein 131 [Source:MGI Symbol;Acc:MGI:1927110]	-0.74030197	
Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 [Source:MGI Symbol;Acc:MGI:104719]	-0.7404157	
Gpr143	G protein-coupled receptor 143 [Source:MGI Symbol;Acc:MGI:107193]	-0.7406332	
Ift22	intraflagellar transport 22 [Source:MGI Symbol;Acc:MGI:1914536]	-0.7406665	
Kdr	kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]	-0.74090457	
Sytl3	synaptotagmin-like 3 [Source:MGI Symbol;Acc:MGI:1933367]	-0.7409303	
Slc30a2	solute carrier family 30 (zinc transporter), member 2 [Source:MGI Symbol;Acc:MGI:106637]	-0.74105144	
8030456M14Rik	RIKEN cDNA 8030456M14 gene [Source:MGI Symbol;Acc:MGI:1924742]	-0.7412475	
Bpi	bactericidal permeablility increasing protein [Source:MGI Symbol;Acc:MGI:3045315]	-0.7413504	
Fsd1l	fibronectin type III and SPRY domain containing 1-like [Source:MGI Symbol;Acc:MGI:2442443]	-0.74171954	
Tox	thymocyte selection-associated high mobility group box [Source:MGI Symbol;Acc:MGI:2181659]	-0.74178267	
Gm6997	predicted gene 6997 [Source:MGI Symbol;Acc:MGI:3644027]	-0.74189466	
Gm17484	predicted gene, 17484 [Source:MGI Symbol;Acc:MGI:4937118]	-0.7420492	
Lmx1b	LIM homeobox transcription factor 1 beta [Source:MGI Symbol;Acc:MGI:1100513]	-0.7422925	
Gm13365	predicted gene 13365 [Source:MGI Symbol;Acc:MGI:3651225]	-0.7424112	
5430400D12Rik	RIKEN cDNA 5430400D12 gene [Source:MGI Symbol;Acc:MGI:1918589]	-0.7429579	
Ssc5d	scavenger receptor cysteine rich family, 5 domains [Source:MGI Symbol;Acc:MGI:3606211]	-0.7432891	
Tusc1	tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283]	-0.74352634	
Zhx1	zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271]	-0.74373984	
Tmem190	transmembrane protein 190 [Source:MGI Symbol;Acc:MGI:1925302]	-0.74379253	
5031434O11Rik	RIKEN cDNA 5031434O11 gene [Source:MGI Symbol;Acc:MGI:1923230]	-0.7439144	
E030030I06Rik	RIKEN cDNA E030030I06 gene [Source:MGI Symbol;Acc:MGI:2442914]	-0.7439671	
Gm13986	predicted gene 13986 [Source:MGI Symbol;Acc:MGI:3651937]	-0.74397683	
Insyn1	inhibitory synaptic factor 1 [Source:MGI Symbol;Acc:MGI:2442108]	-0.7440904	
Gm16418	predicted pseudogene 16418 [Source:MGI Symbol;Acc:MGI:3644548]	-0.74449533	
Tcaf1	TRPM8 channel-associated factor 1 [Source:MGI Symbol;Acc:MGI:1914665]	-0.7445648	
Gm53207	predicted gene, 53207 [Source:MGI Symbol;Acc:MGI:6721499]	-0.74479985	
4833411C07Rik	RIKEN cDNA 4833411C07 gene [Source:MGI Symbol;Acc:MGI:1918874]	-0.7448091	
Rarb	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	-0.7448116	
Jade1	jade family PHD finger 1 [Source:MGI Symbol;Acc:MGI:1925835]	-0.745061	
Lama1	laminin, alpha 1 [Source:MGI Symbol;Acc:MGI:99892]	-0.74540615	
Trip6	thyroid hormone receptor interactor 6 [Source:MGI Symbol;Acc:MGI:1343458]	-0.7454519	
Eif3s6-ps4	eukaryotic translation initiation factor 3, subunit 6, pseudogene 4 [Source:MGI Symbol;Acc:MGI:103210]	-0.74571157	
Zfyve21	zinc finger, FYVE domain containing 21 [Source:MGI Symbol;Acc:MGI:1915770]	-0.7457792	
Ndufb5	NADH:ubiquinone oxidoreductase subunit B5 [Source:MGI Symbol;Acc:MGI:1913296]	-0.7457883	
Orc1	origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]	-0.7461449	
D330023K18Rik	RIKEN cDNA D330023K18 gene [Source:MGI Symbol;Acc:MGI:2445152]	-0.746179	
Mcm10	minichromosome maintenance 10 replication initiation factor [Source:MGI Symbol;Acc:MGI:1917274]	-0.74621326	
Gm12892	predicted gene 12892 [Source:MGI Symbol;Acc:MGI:3649649]	-0.74639386	
Bank1	B cell scaffold protein with ankyrin repeats 1 [Source:MGI Symbol;Acc:MGI:2442120]	-0.7465348	
Defb9	defensin beta 9 [Source:MGI Symbol;Acc:MGI:2179198]	-0.7465566	
Gm9540	predicted gene 9540 [Source:MGI Symbol;Acc:MGI:3779950]	-0.7466853	
Erbb4	erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771]	-0.74685127	
4930429F24Rik	RIKEN cDNA 4930429F24 gene [Source:MGI Symbol;Acc:MGI:1921883]	-0.74728954	
Gm26885	predicted gene, 26885 [Source:MGI Symbol;Acc:MGI:5477379]	-0.7477128	
Gimap6	GTPase, IMAP family member 6 [Source:MGI Symbol;Acc:MGI:1918876]	-0.7478737	
Fignl2	fidgetin-like 2 [Source:MGI Symbol;Acc:MGI:3646919]	-0.74806327	
4921524J17Rik	RIKEN cDNA 4921524J17 gene [Source:MGI Symbol;Acc:MGI:1913964]	-0.74890316	
Car2	carbonic anhydrase 2 [Source:MGI Symbol;Acc:MGI:88269]	-0.748911	
Dyrk3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 [Source:MGI Symbol;Acc:MGI:1330300]	-0.7490517	
Atxn2	ataxin 2 [Source:MGI Symbol;Acc:MGI:1277223]	-0.7491271	
Frmd3	FERM domain containing 3 [Source:MGI Symbol;Acc:MGI:2442466]	-0.7492182	
BC025920	cDNA sequence BC025920 [Source:MGI Symbol;Acc:MGI:2670983]	-0.7492382	
Tph1	tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796]	-0.7492412	
Gstm3	glutathione S-transferase, mu 3 [Source:MGI Symbol;Acc:MGI:106026]	-0.7492653	
Fbxo43	F-box protein 43 [Source:MGI Symbol;Acc:MGI:1926053]	-0.74934804	
Krt15	keratin 15 [Source:MGI Symbol;Acc:MGI:96689]	-0.7493547	
Ptx3	pentraxin related gene [Source:MGI Symbol;Acc:MGI:104641]	-0.74951005	
Gm1110	predicted gene 1110 [Source:MGI Symbol;Acc:MGI:2685956]	-0.74961185	
Ift46	intraflagellar transport 46 [Source:MGI Symbol;Acc:MGI:1923818]	-0.74977976	
Gm5532	predicted gene 5532 [Source:MGI Symbol;Acc:MGI:3646828]	-0.74987626	
Ap3b2	adaptor-related protein complex 3, beta 2 subunit [Source:MGI Symbol;Acc:MGI:1100869]	-0.75000995	
Frs3	fibroblast growth factor receptor substrate 3 [Source:MGI Symbol;Acc:MGI:2135965]	-0.7501129	
Dusp19	dual specificity phosphatase 19 [Source:MGI Symbol;Acc:MGI:1915332]	-0.75026435	
Gm9905	predicted gene 9905 [Source:MGI Symbol;Acc:MGI:3642311]	-0.7503001	
Prima1	proline rich membrane anchor 1 [Source:MGI Symbol;Acc:MGI:1926097]	-0.75033283	
Snora57	small nucleolar RNA, H/ACA box 57 [Source:MGI Symbol;Acc:MGI:5455599]	-0.7506278	
2610318M16Rik	RIKEN cDNA 2610318M16 gene [Source:MGI Symbol;Acc:MGI:1925643]	-0.7506308	
Fer1l6	fer-1-like 6 (C. elegans) [Source:MGI Symbol;Acc:MGI:3645398]	-0.75083107	
Gm15697	predicted gene 15697 [Source:MGI Symbol;Acc:MGI:3783138]	-0.75087243	
B230334C09Rik	RIKEN cDNA B230334C09 gene [Source:MGI Symbol;Acc:MGI:2442224]	-0.75106436	
Gm38883	predicted gene, 38883 [Source:MGI Symbol;Acc:MGI:5621768]	-0.7513089	
Gm26397	predicted gene, 26397 [Source:MGI Symbol;Acc:MGI:5456174]	-0.75140333	
Gm49767	predicted gene, 49767 [Source:MGI Symbol;Acc:MGI:6215277]	-0.7518126	
Rln1	relaxin 1 [Source:MGI Symbol;Acc:MGI:97931]	-0.7519797	
Top2a	topoisomerase (DNA) II alpha [Source:MGI Symbol;Acc:MGI:98790]	-0.75215673	
Chil1	chitinase-like 1 [Source:MGI Symbol;Acc:MGI:1340899]	-0.7525717	
D330041H03Rik	RIKEN cDNA D330041H03 gene [Source:MGI Symbol;Acc:MGI:3603827]	-0.75272125	
Gm39384	predicted gene, 39384 [Source:MGI Symbol;Acc:MGI:5622269]	-0.7528961	
Gm30790	predicted gene, 30790 [Source:MGI Symbol;Acc:MGI:5589949]	-0.7528961	
4930553P18Rik	RIKEN cDNA 4930553P18 gene [Source:MGI Symbol;Acc:MGI:1922605]	-0.75305563	
Rnh1	ribonuclease/angiogenin inhibitor 1 [Source:MGI Symbol;Acc:MGI:1195456]	-0.75329304	
Adra2c	adrenergic receptor, alpha 2c [Source:MGI Symbol;Acc:MGI:87936]	-0.75342774	
Gm13142	predicted gene 13142 [Source:MGI Symbol;Acc:MGI:3651745]	-0.7535474	
Gm44507	predicted gene 44507 [Source:MGI Symbol;Acc:MGI:5753083]	-0.7539201	
Gm19326	predicted gene, 19326 [Source:MGI Symbol;Acc:MGI:5011511]	-0.754161	
Ctps	cytidine 5'-triphosphate synthase [Source:MGI Symbol;Acc:MGI:1858304]	-0.75420916	
Gm12446	predicted gene 12446 [Source:MGI Symbol;Acc:MGI:3651433]	-0.7548072	
Fap	fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]	-0.75509745	
Polq	polymerase (DNA directed), theta [Source:MGI Symbol;Acc:MGI:2155399]	-0.7551036	
Wnt7b	wingless-type MMTV integration site family, member 7B [Source:MGI Symbol;Acc:MGI:98962]	-0.7551356	
Gm33152	predicted gene, 33152 [Source:MGI Symbol;Acc:MGI:5592311]	-0.755581	
Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2 [Source:MGI Symbol;Acc:MGI:1347356]	-0.755685	
Gm10432	predicted gene 10432 [Source:MGI Symbol;Acc:MGI:3642011]	-0.755722	
Gja4	gap junction protein, alpha 4 [Source:MGI Symbol;Acc:MGI:95715]	-0.75576127	
Hspb11	heat shock protein family B (small), member 11 [Source:MGI Symbol;Acc:MGI:1920188]	-0.7558572	
Rad54b	RAD54 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:3605986]	-0.7558977	
Gm4974	predicted gene 4974 [Source:MGI Symbol;Acc:MGI:3646627]	-0.75595593	
Serpina1f	serine (or cysteine) peptidase inhibitor, clade A, member 1F [Source:MGI Symbol;Acc:MGI:1915598]	-0.7560442	
Ptpn3	protein tyrosine phosphatase, non-receptor type 3 [Source:MGI Symbol;Acc:MGI:105307]	-0.7565231	
Spcs1	signal peptidase complex subunit 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916269]	-0.7566587	
Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:MGI Symbol;Acc:MGI:96233]	-0.7567152	
Gm5896	predicted gene 5896 [Source:MGI Symbol;Acc:MGI:3645545]	-0.75717956	
Asb4	ankyrin repeat and SOCS box-containing 4 [Source:MGI Symbol;Acc:MGI:1929751]	-0.757284	
Gm11110	predicted gene 11110 [Source:MGI Symbol;Acc:MGI:3779362]	-0.75730777	
Cdk12	cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]	-0.75759685	
Rpsa-ps7	ribosomal protein SA, pseudogene 7 [Source:MGI Symbol;Acc:MGI:3643805]	-0.7576202	
Cerkl	ceramide kinase-like [Source:MGI Symbol;Acc:MGI:3037816]	-0.7582164	
Nppb	natriuretic peptide type B [Source:MGI Symbol;Acc:MGI:97368]	-0.7584176	
Dhrs13os	dehydrogenase/reductase (SDR family) member 13, opposite strand [Source:MGI Symbol;Acc:MGI:1924478]	-0.75848275	
Cdh20	cadherin 20 [Source:MGI Symbol;Acc:MGI:1346069]	-0.7585582	
Gm32474	predicted gene, 32474 [Source:MGI Symbol;Acc:MGI:5591633]	-0.7586804	
Gm36608	predicted gene, 36608 [Source:MGI Symbol;Acc:MGI:5595767]	-0.75890887	
C130060C02Rik	RIKEN cDNA C130060C02 gene [Source:MGI Symbol;Acc:MGI:3041192]	-0.75905883	
F630042J09Rik	RIKEN cDNA F630042J09 gene [Source:MGI Symbol;Acc:MGI:3642133]	-0.7591028	
Maskbp3	multiple ankyrin repeats single KH domain binding protein 3 [Source:MGI Symbol;Acc:MGI:3845902]	-0.7591392	
Irgc1	immunity-related GTPase family, cinema 1 [Source:MGI Symbol;Acc:MGI:2685948]	-0.7593855	
Scrt1	scratch family zinc finger 1 [Source:MGI Symbol;Acc:MGI:2176606]	-0.75957906	
Srgap1	SLIT-ROBO Rho GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2152936]	-0.7598862	
Car8	carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253]	-0.76029074	
Thnsl1	threonine synthase-like 1 (bacterial) [Source:MGI Symbol;Acc:MGI:2139347]	-0.76036876	
A730091E23Rik	RIKEN cDNA A730091E23 gene [Source:MGI Symbol;Acc:MGI:2442493]	-0.76063555	
Rpl21-ps14	ribosomal protein L21, pseudogene 14 [Source:MGI Symbol;Acc:MGI:3648110]	-0.7606408	
Hpse2	heparanase 2 [Source:MGI Symbol;Acc:MGI:2685814]	-0.76076084	
Gm16046	predicted gene 16046 [Source:MGI Symbol;Acc:MGI:3802093]	-0.7609956	
C030010L15Rik	RIKEN cDNA C030010L15 gene [Source:MGI Symbol;Acc:MGI:1924562]	-0.7612353	
Gm34854	predicted gene, 34854 [Source:MGI Symbol;Acc:MGI:5594013]	-0.7612697	
Twsg1	twisted gastrulation BMP signaling modulator 1 [Source:MGI Symbol;Acc:MGI:2137520]	-0.76144505	
Tro	trophinin [Source:MGI Symbol;Acc:MGI:1928994]	-0.76163363	
Aif1l	allograft inflammatory factor 1-like [Source:MGI Symbol;Acc:MGI:1919598]	-0.76174897	
Ankrd65	ankyrin repeat domain 65 [Source:MGI Symbol;Acc:MGI:2685285]	-0.7619357	
Mrnip	MRN complex interacting protein [Source:MGI Symbol;Acc:MGI:1915317]	-0.7619914	
Alb	albumin [Source:MGI Symbol;Acc:MGI:87991]	-0.76230365	
Pkig	protein kinase inhibitor, gamma [Source:MGI Symbol;Acc:MGI:1343086]	-0.76244676	
Gm14023	predicted gene 14023 [Source:MGI Symbol;Acc:MGI:3650639]	-0.76280165	
Klhl31	kelch-like 31 [Source:MGI Symbol;Acc:MGI:3045305]	-0.76305246	
Cyyr1	cysteine and tyrosine-rich protein 1 [Source:MGI Symbol;Acc:MGI:2152187]	-0.7631253	
Gm29257	predicted gene 29257 [Source:MGI Symbol;Acc:MGI:5579963]	-0.7633505	
Plet1	placenta expressed transcript 1 [Source:MGI Symbol;Acc:MGI:1923759]	-0.76351106	
1700020L24Rik	RIKEN cDNA 1700020L24 gene [Source:MGI Symbol;Acc:MGI:1913580]	-0.76360077	
Fam166b	family with sequence similarity 166, member B [Source:MGI Symbol;Acc:MGI:2445194]	-0.7637346	
Gm26660	predicted gene, 26660 [Source:MGI Symbol;Acc:MGI:5477154]	-0.7637706	
Dnaaf11	dynein axonemal assembly factor 11 [Source:MGI Symbol;Acc:MGI:1859553]	-0.763867	
Sigirr	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain [Source:MGI Symbol;Acc:MGI:1344402]	-0.76417077	
Dnah8	dynein, axonemal, heavy chain 8 [Source:MGI Symbol;Acc:MGI:107714]	-0.7644347	
Gm34866	predicted gene, 34866 [Source:MGI Symbol;Acc:MGI:5594025]	-0.7644847	
Gm16391	predicted pseudogene 16391 [Source:MGI Symbol;Acc:MGI:3645390]	-0.7646224	
Septin5	septin 5 [Source:MGI Symbol;Acc:MGI:1195461]	-0.7649025	
Ankef1	ankyrin repeat and EF-hand domain containing 1 [Source:MGI Symbol;Acc:MGI:2441685]	-0.7650022	
Gm7378	predicted gene 7378 [Source:MGI Symbol;Acc:MGI:3646622]	-0.7650417	
Sp3os	trans-acting transcription factor 3, opposite strand [Source:MGI Symbol;Acc:MGI:1914936]	-0.7652219	
Gstm2-ps1	glutathione S-transferase mu 2 (muscle), pseudogene 1 [Source:MGI Symbol;Acc:MGI:3648223]	-0.7653552	
Apc	APC, WNT signaling pathway regulator [Source:MGI Symbol;Acc:MGI:88039]	-0.7653632	
1700016C15Rik	RIKEN cDNA 1700016C15 gene [Source:MGI Symbol;Acc:MGI:1916678]	-0.7656684	
Tal2	T cell acute lymphocytic leukemia 2 [Source:MGI Symbol;Acc:MGI:99540]	-0.76572317	
Cisd3	CDGSH iron sulfur domain 3 [Source:MGI Symbol;Acc:MGI:101788]	-0.7659545	
Or6c218-ps1	olfactory receptor family 6 subfamily C member 218, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030651]	-0.7660668	
Gm50487	predicted gene, 50487 [Source:MGI Symbol;Acc:MGI:6324763]	-0.76615906	
Galm	galactose mutarotase [Source:MGI Symbol;Acc:MGI:2442420]	-0.7661914	
Gm9569	predicted gene 9569 [Source:MGI Symbol;Acc:MGI:3779979]	-0.76623577	
Polr1has	RNA polymerase I subunit H, antisense [Source:MGI Symbol;Acc:MGI:1923666]	-0.76629907	
Pawr	PRKC, apoptosis, WT1, regulator [Source:MGI Symbol;Acc:MGI:2149961]	-0.7663981	
Tbc1d7	TBC1 domain family, member 7 [Source:MGI Symbol;Acc:MGI:1914296]	-0.7670838	
1700020L13Rik	RIKEN cDNA 1700020L13 gene [Source:MGI Symbol;Acc:MGI:1922879]	-0.7673883	
Il1rapl1	interleukin 1 receptor accessory protein-like 1 [Source:MGI Symbol;Acc:MGI:2687319]	-0.7680023	
Fgl1	fibrinogen-like protein 1 [Source:MGI Symbol;Acc:MGI:102795]	-0.76805574	
6330409D20Rik	RIKEN cDNA 6330409D20 gene [Source:MGI Symbol;Acc:MGI:1917980]	-0.76845646	
Uxt	ubiquitously expressed prefoldin like chaperone [Source:MGI Symbol;Acc:MGI:1277988]	-0.76868474	
Gm6069	predicted gene 6069 [Source:MGI Symbol;Acc:MGI:3648422]	-0.7690894	
Slc18a1	solute carrier family 18 (vesicular monoamine), member 1 [Source:MGI Symbol;Acc:MGI:106684]	-0.769143	
Smim43	small integral membrane protein 43 [Source:MGI Symbol;Acc:MGI:3650339]	-0.76923823	
Clec14a	C-type lectin domain family 14, member a [Source:MGI Symbol;Acc:MGI:1914114]	-0.76935154	
Vma21	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914298]	-0.76937973	
Daam1	dishevelled associated activator of morphogenesis 1 [Source:MGI Symbol;Acc:MGI:1914596]	-0.7694701	
Smoc1	SPARC related  modular calcium binding 1 [Source:MGI Symbol;Acc:MGI:1929878]	-0.76949954	
Klf15	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	-0.7695771	
Prc1	protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]	-0.76965845	
Mustn1	musculoskeletal, embryonic nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1913425]	-0.7701429	
Cnih3	cornichon family AMPA receptor auxiliary protein 3 [Source:MGI Symbol;Acc:MGI:1920228]	-0.7703675	
Hoxaas3	Hoxa cluster antisense RNA 3 [Source:MGI Symbol;Acc:MGI:1919878]	-0.7708375	
Gm47113	predicted gene, 47113 [Source:MGI Symbol;Acc:MGI:6095855]	-0.77092767	
Tshz2	teashirt zinc finger family member 2 [Source:MGI Symbol;Acc:MGI:2153084]	-0.7713586	
Gfra4	glial cell line derived neurotrophic factor family receptor alpha 4 [Source:MGI Symbol;Acc:MGI:1341873]	-0.77169853	
Tnfrsf22	tumor necrosis factor receptor superfamily, member 22 [Source:MGI Symbol;Acc:MGI:1930270]	-0.7719496	
Gm15663	predicted gene 15663 [Source:MGI Symbol;Acc:MGI:3783105]	-0.77207243	
Pla2g12b	phospholipase A2, group XIIB [Source:MGI Symbol;Acc:MGI:1917086]	-0.77223086	
Rab3a	RAB3A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97843]	-0.7722461	
Atosa	atos homolog A [Source:MGI Symbol;Acc:MGI:2387648]	-0.77229077	
Calml4	calmodulin-like 4 [Source:MGI Symbol;Acc:MGI:1922850]	-0.77248263	
Dlk1	delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]	-0.7726922	
Ppp1r3c	protein phosphatase 1, regulatory subunit 3C [Source:MGI Symbol;Acc:MGI:1858229]	-0.77269495	
Mast1	microtubule associated serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:1861901]	-0.7728635	
Rnf151	ring finger protein 151 [Source:MGI Symbol;Acc:MGI:1914754]	-0.77306545	
Gm41307	predicted gene, 41307 [Source:MGI Symbol;Acc:MGI:5624192]	-0.7731446	
Gm41639	predicted gene, 41639 [Source:MGI Symbol;Acc:MGI:5624524]	-0.7731734	
Gm4724	predicted gene 4724 [Source:MGI Symbol;Acc:MGI:3782904]	-0.7734867	
Mllt11	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:MGI Symbol;Acc:MGI:1929671]	-0.77366865	
Slc4a11	solute carrier family 4, sodium bicarbonate transporter-like, member 11 [Source:MGI Symbol;Acc:MGI:2138987]	-0.7738527	
Cd300ld3	CD300 molecule like family member D3 [Source:MGI Symbol;Acc:MGI:2687214]	-0.7739818	
Wdr93	WD repeat domain 93 [Source:MGI Symbol;Acc:MGI:3646885]	-0.7742258	
Tk1	thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763]	-0.7742502	
1700029J03Rik	RIKEN cDNA 1700029J03 gene [Source:MGI Symbol;Acc:MGI:1919514]	-0.7744371	
Sgo1	shugoshin 1 [Source:MGI Symbol;Acc:MGI:1919665]	-0.77460927	
Acap1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:MGI Symbol;Acc:MGI:2388270]	-0.77464515	
F2rl3	coagulation factor II (thrombin) receptor-like 3 [Source:MGI Symbol;Acc:MGI:1298207]	-0.77516997	
Gm14391	predicted gene 14391 [Source:MGI Symbol;Acc:MGI:3709324]	-0.7752136	
Gm9958	predicted gene 9958 [Source:MGI Symbol;Acc:MGI:3641866]	-0.7752444	
Ttc7b	tetratricopeptide repeat domain 7B [Source:MGI Symbol;Acc:MGI:2144724]	-0.7752632	
Sh3gl2	SH3-domain GRB2-like 2 [Source:MGI Symbol;Acc:MGI:700009]	-0.775438	
Gm46336	predicted gene, 46336 [Source:MGI Symbol;Acc:MGI:5825973]	-0.7754694	
Kng2	kininogen 2 [Source:MGI Symbol;Acc:MGI:3027157]	-0.77569675	
Nicn1	nicolin 1 [Source:MGI Symbol;Acc:MGI:1913507]	-0.7761609	
Ptpn5	protein tyrosine phosphatase, non-receptor type 5 [Source:MGI Symbol;Acc:MGI:97807]	-0.7761727	
Nek10	NIMA (never in mitosis gene a)- related kinase 10 [Source:MGI Symbol;Acc:MGI:2685128]	-0.7762703	
Kctd1	potassium channel tetramerisation domain containing 1 [Source:MGI Symbol;Acc:MGI:1918269]	-0.77634364	
Paqr3	progestin and adipoQ receptor family member III [Source:MGI Symbol;Acc:MGI:2679683]	-0.77643025	
Gm5237	predicted gene 5237 [Source:MGI Symbol;Acc:MGI:3779477]	-0.7764974	
Sox4	SRY (sex determining region Y)-box 4 [Source:MGI Symbol;Acc:MGI:98366]	-0.7765399	
H3c6	H3 clustered histone 6 [Source:MGI Symbol;Acc:MGI:2448326]	-0.7767365	
Rcn1	reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]	-0.7769556	
Gm35037	predicted gene, 35037 [Source:MGI Symbol;Acc:MGI:5594196]	-0.77700466	
Gm47324	predicted gene, 47324 [Source:MGI Symbol;Acc:MGI:6096209]	-0.77760345	
Gpx2	glutathione peroxidase 2 [Source:MGI Symbol;Acc:MGI:106609]	-0.7776692	
Borcs8	BLOC-1 related complex subunit 8 [Source:MGI Symbol;Acc:MGI:1919618]	-0.7778472	
4732465J04Rik	RIKEN cDNA 4732465J04 gene [Source:MGI Symbol;Acc:MGI:3041208]	-0.7779781	
Gm31121	predicted gene, 31121 [Source:MGI Symbol;Acc:MGI:5590280]	-0.7779996	
Gm11824	predicted gene 11824 [Source:MGI Symbol;Acc:MGI:3651313]	-0.778026	
Gm10647	predicted gene 10647 [Source:MGI Symbol;Acc:MGI:3642036]	-0.7781384	
Fhl2	four and a half LIM domains 2 [Source:MGI Symbol;Acc:MGI:1338762]	-0.7786519	
Trim67	tripartite motif-containing 67 [Source:MGI Symbol;Acc:MGI:3045323]	-0.77876884	
Lingo4	leucine rich repeat and Ig domain containing 4 [Source:MGI Symbol;Acc:MGI:2444651]	-0.77895653	
Ctcfl	CCCTC-binding factor (zinc finger protein)-like [Source:MGI Symbol;Acc:MGI:3652571]	-0.77907586	
Or5w9-ps1	olfactory receptor family 5 subfamily W member 9, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030961]	-0.77915096	
Gm11281	predicted gene 11281 [Source:MGI Symbol;Acc:MGI:3651906]	-0.77915096	
Tmem201	transmembrane protein 201 [Source:MGI Symbol;Acc:MGI:1196277]	-0.77931887	
Gm7233	predicted gene 7233 [Source:MGI Symbol;Acc:MGI:3648176]	-0.7794295	
Tmem138	transmembrane protein 138 [Source:MGI Symbol;Acc:MGI:1920232]	-0.7797624	
Bfsp2	beaded filament structural protein 2, phakinin [Source:MGI Symbol;Acc:MGI:1333828]	-0.78005356	
Cyhr1	cysteine and histidine rich 1 [Source:MGI Symbol;Acc:MGI:1859320]	-0.7803847	
Srp54b	signal recognition particle 54B [Source:MGI Symbol;Acc:MGI:3714357]	-0.78040487	
Ascl5	achaete-scute family bHLH transcription factor 5 [Source:MGI Symbol;Acc:MGI:2685043]	-0.7806814	
Cbln1	cerebellin 1 precursor protein [Source:MGI Symbol;Acc:MGI:88281]	-0.7809177	
5930430L01Rik	RIKEN cDNA 5930430L01 gene [Source:MGI Symbol;Acc:MGI:2443110]	-0.78101027	
Zkscan3	zinc finger with KRAB and SCAN domains 3 [Source:MGI Symbol;Acc:MGI:1919989]	-0.7816034	
Rida	reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401]	-0.78168744	
Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal [Source:MGI Symbol;Acc:MGI:98325]	-0.7817348	
Ephx2	epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]	-0.7821529	
